unit,target_rank,quantity,upgrade_material,rarity
thousSorcerer,ADAMANTINE_1,19,upgArmL202,Legendary
thousSorcerer,ADAMANTINE_1,8,upgDmgL001,Legendary
thousSorcerer,ADAMANTINE_1,19,upgDmgL202,Legendary
thousSorcerer,ADAMANTINE_1,9,upgHpL109,Legendary
thousSorcerer,ADAMANTINE_1,6,upgHpM002,Mythic
thousSorcerer,ADAMANTINE_1,6,upgHpM003,Mythic
thousSorcerer,ADAMANTINE_1,7,upgHpR019,Rare
thousSorcerer,ADAMANTINE_1,15,upgArmU007,Uncommon
thousSorcerer,ADAMANTINE_1,10,upgDmgU014,Uncommon
thousSorcerer,ADAMANTINE_1,5,upgHpU017,Uncommon
thousTerminator,STONE_2,1,upgArmC004,Common
thousTerminator,STONE_2,1,upgArmC012,Common
thousTerminator,STONE_2,1,upgDmgC001,Common
thousTerminator,STONE_2,1,upgDmgC014,Common
thousTerminator,STONE_2,1,upgHpC010,Common
thousTerminator,STONE_2,1,upgHpC014,Common
thousTerminator,STONE_3,1,upgArmC007,Common
thousTerminator,STONE_3,1,upgArmC013,Common
thousTerminator,STONE_3,6,upgDmgC001,Common
thousTerminator,STONE_3,1,upgHpC015,Common
thousTerminator,STONE_3,1,upgHpC017,Common
thousTerminator,STONE_3,1,upgDmgU004,Uncommon
thousTerminator,IRON_1,1,upgDmgC003,Common
thousTerminator,IRON_1,1,upgDmgC012,Common
thousTerminator,IRON_1,6,upgHpC002,Common
thousTerminator,IRON_1,1,upgArmU008,Uncommon
thousTerminator,IRON_1,1,upgArmU009,Uncommon
thousTerminator,IRON_1,1,upgHpU014,Uncommon
thousTerminator,IRON_2,6,upgArmC004,Common
thousTerminator,IRON_2,6,upgHpC007,Common
thousTerminator,IRON_2,1,upgArmU013,Uncommon
thousTerminator,IRON_2,2,upgDmgU011,Uncommon
thousTerminator,IRON_2,1,upgHpU009,Uncommon
thousTerminator,IRON_3,2,upgDmgC012,Common
thousTerminator,IRON_3,4,upgDmgC014,Common
thousTerminator,IRON_3,6,upgHpC017,Common
thousTerminator,IRON_3,1,upgArmR006,Rare
thousTerminator,IRON_3,1,upgArmU007,Uncommon
thousTerminator,IRON_3,1,upgDmgU012,Uncommon
thousTerminator,IRON_3,1,upgHpU015,Uncommon
thousTerminator,IRON_3,5,upgHpU017,Uncommon
thousTerminator,BRONZE_1,6,upgArmC005,Common
thousTerminator,BRONZE_1,6,upgDmgC001,Common
thousTerminator,BRONZE_1,6,upgHpC014,Common
thousTerminator,BRONZE_1,1,upgArmR005,Rare
thousTerminator,BRONZE_1,1,upgDmgR029,Rare
thousTerminator,BRONZE_1,5,upgArmU002,Uncommon
thousTerminator,BRONZE_1,5,upgHpU014,Uncommon
thousTerminator,BRONZE_1,1,upgHpU017,Uncommon
thousTerminator,BRONZE_2,6,upgArmC004,Common
thousTerminator,BRONZE_2,4,upgArmC013,Common
thousTerminator,BRONZE_2,3,upgDmgC005,Common
thousTerminator,BRONZE_2,3,upgDmgC008,Common
thousTerminator,BRONZE_2,2,upgHpC013,Common
thousTerminator,BRONZE_2,1,upgDmgR006,Rare
thousTerminator,BRONZE_2,1,upgHpR008,Rare
thousTerminator,BRONZE_2,1,upgHpR029,Rare
thousTerminator,BRONZE_2,5,upgArmU002,Uncommon
thousTerminator,BRONZE_2,5,upgArmU009,Uncommon
thousTerminator,BRONZE_2,5,upgDmgU011,Uncommon
thousTerminator,BRONZE_3,4,upgArmC003,Common
thousTerminator,BRONZE_3,3,upgArmC007,Common
thousTerminator,BRONZE_3,6,upgDmgC009,Common
thousTerminator,BRONZE_3,3,upgHpC010,Common
thousTerminator,BRONZE_3,2,upgHpC013,Common
thousTerminator,BRONZE_3,4,upgHpC014,Common
thousTerminator,BRONZE_3,1,upgArmR029,Rare
thousTerminator,BRONZE_3,4,upgDmgR003,Rare
thousTerminator,BRONZE_3,1,upgDmgR005,Rare
thousTerminator,BRONZE_3,9,upgHpR029,Rare
thousTerminator,BRONZE_3,5,upgArmU007,Uncommon
thousTerminator,BRONZE_3,2,upgDmgU010,Uncommon
thousTerminator,BRONZE_3,5,upgHpU012,Uncommon
thousTerminator,BRONZE_3,3,upgHpU014,Uncommon
thousTerminator,SILVER_1,4,upgArmC003,Common
thousTerminator,SILVER_1,2,upgDmgC012,Common
thousTerminator,SILVER_1,8,upgDmgC014,Common
thousTerminator,SILVER_1,2,upgHpC013,Common
thousTerminator,SILVER_1,1,upgArmE008,Epic
thousTerminator,SILVER_1,9,upgArmR029,Rare
thousTerminator,SILVER_1,9,upgDmgR029,Rare
thousTerminator,SILVER_1,1,upgHpR002,Rare
thousTerminator,SILVER_1,4,upgHpR018,Rare
thousTerminator,SILVER_1,5,upgDmgU019,Uncommon
thousTerminator,SILVER_1,5,upgHpU012,Uncommon
thousTerminator,SILVER_2,6,upgArmC004,Common
thousTerminator,SILVER_2,1,upgDmgE010,Epic
thousTerminator,SILVER_2,1,upgHpE003,Epic
thousTerminator,SILVER_2,9,upgArmR029,Rare
thousTerminator,SILVER_2,9,upgDmgR029,Rare
thousTerminator,SILVER_2,6,upgHpR019,Rare
thousTerminator,SILVER_2,9,upgHpR029,Rare
thousTerminator,SILVER_2,6,upgDmgU004,Uncommon
thousTerminator,SILVER_3,3,upgArmC007,Common
thousTerminator,SILVER_3,6,upgDmgC009,Common
thousTerminator,SILVER_3,4,upgDmgC012,Common
thousTerminator,SILVER_3,8,upgDmgC014,Common
thousTerminator,SILVER_3,4,upgHpC008,Common
thousTerminator,SILVER_3,9,upgHpC010,Common
thousTerminator,SILVER_3,4,upgHpC014,Common
thousTerminator,SILVER_3,1,upgArmE008,Epic
thousTerminator,SILVER_3,4,upgDmgR003,Rare
thousTerminator,SILVER_3,18,upgDmgR029,Rare
thousTerminator,SILVER_3,10,upgHpR008,Rare
thousTerminator,SILVER_3,9,upgHpR029,Rare
thousTerminator,SILVER_3,5,upgArmU007,Uncommon
thousTerminator,SILVER_3,2,upgDmgU010,Uncommon
thousTerminator,SILVER_3,10,upgDmgU019,Uncommon
thousTerminator,SILVER_3,6,upgHpU009,Uncommon
thousTerminator,SILVER_3,3,upgHpU014,Uncommon
thousTerminator,GOLD_1,12,upgArmC013,Common
thousTerminator,GOLD_1,12,upgDmgC001,Common
thousTerminator,GOLD_1,12,upgDmgC010,Common
thousTerminator,GOLD_1,6,upgHpC002,Common
thousTerminator,GOLD_1,6,upgHpC013,Common
thousTerminator,GOLD_1,5,upgArmE010,Epic
thousTerminator,GOLD_1,7,upgDmgE001,Epic
thousTerminator,GOLD_1,1,upgHpL109,Legendary
thousTerminator,GOLD_1,9,upgArmR029,Rare
thousTerminator,GOLD_1,7,upgDmgR002,Rare
thousTerminator,GOLD_1,6,upgDmgR006,Rare
thousTerminator,GOLD_1,9,upgDmgR029,Rare
thousTerminator,GOLD_1,10,upgArmU002,Uncommon
thousTerminator,GOLD_1,10,upgArmU008,Uncommon
thousTerminator,GOLD_1,15,upgArmU009,Uncommon
thousTerminator,GOLD_1,2,upgDmgU012,Uncommon
thousTerminator,GOLD_1,6,upgHpU014,Uncommon
thousTerminator,GOLD_2,8,upgArmC003,Common
thousTerminator,GOLD_2,12,upgArmC004,Common
thousTerminator,GOLD_2,3,upgArmC007,Common
thousTerminator,GOLD_2,8,upgArmC012,Common
thousTerminator,GOLD_2,4,upgArmC013,Common
thousTerminator,GOLD_2,4,upgDmgC007,Common
thousTerminator,GOLD_2,4,upgHpC008,Common
thousTerminator,GOLD_2,9,upgHpC010,Common
thousTerminator,GOLD_2,6,upgHpC013,Common
thousTerminator,GOLD_2,7,upgDmgE011,Epic
thousTerminator,GOLD_2,5,upgHpE012,Epic
thousTerminator,GOLD_2,3,upgHpE015,Epic
thousTerminator,GOLD_2,1,upgDmgL001,Legendary
thousTerminator,GOLD_2,18,upgArmR029,Rare
thousTerminator,GOLD_2,10,upgHpR008,Rare
thousTerminator,GOLD_2,7,upgHpR018,Rare
thousTerminator,GOLD_2,12,upgHpR019,Rare
thousTerminator,GOLD_2,18,upgHpR029,Rare
thousTerminator,GOLD_2,5,upgArmU007,Uncommon
thousTerminator,GOLD_2,5,upgArmU009,Uncommon
thousTerminator,GOLD_2,12,upgDmgU004,Uncommon
thousTerminator,GOLD_2,10,upgDmgU010,Uncommon
thousTerminator,GOLD_2,6,upgHpU009,Uncommon
thousTerminator,GOLD_2,10,upgHpU012,Uncommon
thousTerminator,GOLD_3,8,upgArmC003,Common
thousTerminator,GOLD_3,12,upgArmC007,Common
thousTerminator,GOLD_3,12,upgDmgC012,Common
thousTerminator,GOLD_3,24,upgDmgC014,Common
thousTerminator,GOLD_3,4,upgHpC008,Common
thousTerminator,GOLD_3,18,upgHpC010,Common
thousTerminator,GOLD_3,4,upgHpC013,Common
thousTerminator,GOLD_3,6,upgHpC017,Common
thousTerminator,GOLD_3,6,upgDmgE010,Epic
thousTerminator,GOLD_3,5,upgHpE015,Epic
thousTerminator,GOLD_3,9,upgHpL109,Legendary
thousTerminator,GOLD_3,18,upgArmR029,Rare
thousTerminator,GOLD_3,18,upgDmgR029,Rare
thousTerminator,GOLD_3,10,upgHpR008,Rare
thousTerminator,GOLD_3,20,upgArmU007,Uncommon
thousTerminator,GOLD_3,30,upgDmgU019,Uncommon
thousTerminator,GOLD_3,8,upgHpU009,Uncommon
thousTerminator,GOLD_3,10,upgHpU012,Uncommon
thousTerminator,GOLD_3,5,upgHpU017,Uncommon
thousTerminator,DIAMOND_1,12,upgArmC005,Common
thousTerminator,DIAMOND_1,4,upgArmC011,Common
thousTerminator,DIAMOND_1,12,upgArmC013,Common
thousTerminator,DIAMOND_1,12,upgDmgC009,Common
thousTerminator,DIAMOND_1,12,upgDmgC010,Common
thousTerminator,DIAMOND_1,2,upgDmgC015,Common
thousTerminator,DIAMOND_1,6,upgHpC002,Common
thousTerminator,DIAMOND_1,6,upgHpC010,Common
thousTerminator,DIAMOND_1,6,upgHpC013,Common
thousTerminator,DIAMOND_1,8,upgHpC014,Common
thousTerminator,DIAMOND_1,7,upgArmE010,Epic
thousTerminator,DIAMOND_1,6,upgDmgE010,Epic
thousTerminator,DIAMOND_1,18,upgHpL109,Legendary
thousTerminator,DIAMOND_1,8,upgDmgR003,Rare
thousTerminator,DIAMOND_1,6,upgDmgR006,Rare
thousTerminator,DIAMOND_1,15,upgHpR008,Rare
thousTerminator,DIAMOND_1,18,upgHpR029,Rare
thousTerminator,DIAMOND_1,10,upgArmU008,Uncommon
thousTerminator,DIAMOND_1,15,upgArmU009,Uncommon
thousTerminator,DIAMOND_1,5,upgArmU014,Uncommon
thousTerminator,DIAMOND_1,4,upgDmgU010,Uncommon
thousTerminator,DIAMOND_1,2,upgDmgU012,Uncommon
thousTerminator,DIAMOND_1,6,upgHpU009,Uncommon
thousTerminator,DIAMOND_1,12,upgHpU014,Uncommon
thousTerminator,DIAMOND_2,12,upgArmC002,Common
thousTerminator,DIAMOND_2,12,upgArmC005,Common
thousTerminator,DIAMOND_2,4,upgArmC011,Common
thousTerminator,DIAMOND_2,12,upgDmgC001,Common
thousTerminator,DIAMOND_2,12,upgDmgC003,Common
thousTerminator,DIAMOND_2,2,upgDmgC015,Common
thousTerminator,DIAMOND_2,12,upgHpC017,Common
thousTerminator,DIAMOND_2,3,upgArmE010,Epic
thousTerminator,DIAMOND_2,7,upgDmgE003,Epic
thousTerminator,DIAMOND_2,12,upgDmgE010,Epic
thousTerminator,DIAMOND_2,5,upgHpE017,Epic
thousTerminator,DIAMOND_2,27,upgHpL109,Legendary
thousTerminator,DIAMOND_2,12,upgArmR015,Rare
thousTerminator,DIAMOND_2,7,upgDmgR003,Rare
thousTerminator,DIAMOND_2,9,upgHpR008,Rare
thousTerminator,DIAMOND_2,10,upgArmU002,Uncommon
thousTerminator,DIAMOND_2,12,upgArmU005,Uncommon
thousTerminator,DIAMOND_2,5,upgArmU014,Uncommon
thousTerminator,DIAMOND_2,10,upgDmgU009,Uncommon
thousTerminator,DIAMOND_2,10,upgHpU017,Uncommon
thousTerminator,DIAMOND_3,12,upgArmC005,Common
thousTerminator,DIAMOND_3,4,upgArmC011,Common
thousTerminator,DIAMOND_3,2,upgDmgC015,Common
thousTerminator,DIAMOND_3,6,upgHpC017,Common
thousTerminator,DIAMOND_3,8,upgArmE008,Epic
thousTerminator,DIAMOND_3,20,upgDmgE010,Epic
thousTerminator,DIAMOND_3,8,upgHpE017,Epic
thousTerminator,DIAMOND_3,8,upgArmL001,Legendary
thousTerminator,DIAMOND_3,16,upgArmL202,Legendary
thousTerminator,DIAMOND_3,8,upgDmgL001,Legendary
thousTerminator,DIAMOND_3,16,upgDmgL202,Legendary
thousTerminator,DIAMOND_3,27,upgHpL109,Legendary
thousTerminator,DIAMOND_3,9,upgHpR008,Rare
thousTerminator,DIAMOND_3,5,upgArmU014,Uncommon
thousTerminator,DIAMOND_3,5,upgHpU017,Uncommon
thousTerminator,ADAMANTINE_1,12,upgArmC013,Common
thousTerminator,ADAMANTINE_1,12,upgDmgC001,Common
thousTerminator,ADAMANTINE_1,6,upgHpC013,Common
thousTerminator,ADAMANTINE_1,6,upgHpC017,Common
thousTerminator,ADAMANTINE_1,8,upgArmE008,Epic
thousTerminator,ADAMANTINE_1,5,upgArmE010,Epic
thousTerminator,ADAMANTINE_1,7,upgDmgE001,Epic
thousTerminator,ADAMANTINE_1,14,upgDmgE010,Epic
thousTerminator,ADAMANTINE_1,8,upgHpE017,Epic
thousTerminator,ADAMANTINE_1,8,upgArmL001,Legendary
thousTerminator,ADAMANTINE_1,16,upgArmL202,Legendary
thousTerminator,ADAMANTINE_1,3,upgArmL203,Legendary
thousTerminator,ADAMANTINE_1,11,upgDmgL001,Legendary
thousTerminator,ADAMANTINE_1,16,upgDmgL202,Legendary
thousTerminator,ADAMANTINE_1,9,upgHpL109,Legendary
thousTerminator,ADAMANTINE_1,6,upgHpM001,Mythic
thousTerminator,ADAMANTINE_1,6,upgHpM004,Mythic
thousTerminator,ADAMANTINE_1,7,upgDmgR002,Rare
thousTerminator,ADAMANTINE_1,10,upgArmU002,Uncommon
thousTerminator,ADAMANTINE_1,15,upgArmU009,Uncommon
thousTerminator,ADAMANTINE_1,5,upgHpU017,Uncommon
thousTzaangor,STONE_2,1,upgArmC005,Common
thousTzaangor,STONE_2,1,upgArmC011,Common
thousTzaangor,STONE_2,1,upgDmgC005,Common
thousTzaangor,STONE_2,1,upgDmgC014,Common
thousTzaangor,STONE_2,1,upgHpC001,Common
thousTzaangor,STONE_2,1,upgHpC010,Common
thousTzaangor,STONE_3,1,upgArmC007,Common
thousTzaangor,STONE_3,1,upgArmC013,Common
thousTzaangor,STONE_3,2,upgDmgC012,Common
thousTzaangor,STONE_3,4,upgDmgC014,Common
thousTzaangor,STONE_3,1,upgHpC006,Common
thousTzaangor,STONE_3,1,upgHpC016,Common
thousTzaangor,STONE_3,1,upgDmgU004,Uncommon
thousTzaangor,IRON_1,1,upgDmgC003,Common
thousTzaangor,IRON_1,1,upgDmgC005,Common
thousTzaangor,IRON_1,6,upgHpC002,Common
thousTzaangor,IRON_1,1,upgArmU002,Uncommon
thousTzaangor,IRON_1,1,upgArmU009,Uncommon
thousTzaangor,IRON_1,1,upgHpU001,Uncommon
thousTzaangor,IRON_2,6,upgArmC005,Common
thousTzaangor,IRON_2,6,upgHpC007,Common
thousTzaangor,IRON_2,1,upgArmU013,Uncommon
thousTzaangor,IRON_2,1,upgDmgU012,Uncommon
thousTzaangor,IRON_2,1,upgDmgU014,Uncommon
thousTzaangor,IRON_2,1,upgHpU009,Uncommon
thousTzaangor,IRON_3,4,upgDmgC012,Common
thousTzaangor,IRON_3,6,upgHpC001,Common
thousTzaangor,IRON_3,2,upgHpC013,Common
thousTzaangor,IRON_3,1,upgArmR006,Rare
thousTzaangor,IRON_3,1,upgArmU007,Uncommon
thousTzaangor,IRON_3,1,upgDmgU003,Uncommon
thousTzaangor,IRON_3,5,upgHpU001,Uncommon
thousTzaangor,IRON_3,1,upgHpU015,Uncommon
thousTzaangor,BRONZE_1,6,upgArmC004,Common
thousTzaangor,BRONZE_1,6,upgHpC001,Common
thousTzaangor,BRONZE_1,6,upgHpC007,Common
thousTzaangor,BRONZE_1,1,upgArmR005,Rare
thousTzaangor,BRONZE_1,1,upgDmgR029,Rare
thousTzaangor,BRONZE_1,5,upgDmgU014,Uncommon
thousTzaangor,BRONZE_1,5,upgHpU001,Uncommon
thousTzaangor,BRONZE_1,1,upgHpU016,Uncommon
thousTzaangor,BRONZE_2,6,upgArmC005,Common
thousTzaangor,BRONZE_2,4,upgArmC013,Common
thousTzaangor,BRONZE_2,3,upgDmgC005,Common
thousTzaangor,BRONZE_2,3,upgDmgC008,Common
thousTzaangor,BRONZE_2,2,upgHpC013,Common
thousTzaangor,BRONZE_2,1,upgDmgR003,Rare
thousTzaangor,BRONZE_2,1,upgHpR008,Rare
thousTzaangor,BRONZE_2,1,upgHpR029,Rare
thousTzaangor,BRONZE_2,5,upgArmU006,Uncommon
thousTzaangor,BRONZE_2,5,upgArmU009,Uncommon
thousTzaangor,BRONZE_2,5,upgDmgU011,Uncommon
thousTzaangor,BRONZE_3,4,upgArmC003,Common
thousTzaangor,BRONZE_3,3,upgArmC007,Common
thousTzaangor,BRONZE_3,4,upgHpC006,Common
thousTzaangor,BRONZE_3,6,upgHpC007,Common
thousTzaangor,BRONZE_3,3,upgHpC010,Common
thousTzaangor,BRONZE_3,2,upgHpC013,Common
thousTzaangor,BRONZE_3,1,upgArmR029,Rare
thousTzaangor,BRONZE_3,4,upgDmgR003,Rare
thousTzaangor,BRONZE_3,1,upgDmgR006,Rare
thousTzaangor,BRONZE_3,9,upgHpR029,Rare
thousTzaangor,BRONZE_3,5,upgArmU007,Uncommon
thousTzaangor,BRONZE_3,5,upgDmgU014,Uncommon
thousTzaangor,BRONZE_3,5,upgHpU012,Uncommon
thousTzaangor,SILVER_1,4,upgArmC003,Common
thousTzaangor,SILVER_1,2,upgDmgC012,Common
thousTzaangor,SILVER_1,8,upgDmgC014,Common
thousTzaangor,SILVER_1,2,upgHpC013,Common
thousTzaangor,SILVER_1,1,upgArmE008,Epic
thousTzaangor,SILVER_1,9,upgArmR029,Rare
thousTzaangor,SILVER_1,9,upgDmgR029,Rare
thousTzaangor,SILVER_1,1,upgHpR002,Rare
thousTzaangor,SILVER_1,4,upgHpR018,Rare
thousTzaangor,SILVER_1,5,upgDmgU019,Uncommon
thousTzaangor,SILVER_1,5,upgHpU012,Uncommon
thousTzaangor,SILVER_2,6,upgArmC005,Common
thousTzaangor,SILVER_2,1,upgDmgE010,Epic
thousTzaangor,SILVER_2,1,upgHpE012,Epic
thousTzaangor,SILVER_2,9,upgArmR029,Rare
thousTzaangor,SILVER_2,6,upgDmgR005,Rare
thousTzaangor,SILVER_2,9,upgDmgR029,Rare
thousTzaangor,SILVER_2,9,upgHpR029,Rare
thousTzaangor,SILVER_2,6,upgArmU006,Uncommon
thousTzaangor,SILVER_3,3,upgArmC007,Common
thousTzaangor,SILVER_3,4,upgDmgC012,Common
thousTzaangor,SILVER_3,8,upgDmgC014,Common
thousTzaangor,SILVER_3,4,upgHpC006,Common
thousTzaangor,SILVER_3,6,upgHpC007,Common
thousTzaangor,SILVER_3,4,upgHpC008,Common
thousTzaangor,SILVER_3,9,upgHpC010,Common
thousTzaangor,SILVER_3,1,upgArmE008,Epic
thousTzaangor,SILVER_3,4,upgDmgR003,Rare
thousTzaangor,SILVER_3,18,upgDmgR029,Rare
thousTzaangor,SILVER_3,10,upgHpR008,Rare
thousTzaangor,SILVER_3,9,upgHpR029,Rare
thousTzaangor,SILVER_3,5,upgArmU007,Uncommon
thousTzaangor,SILVER_3,5,upgDmgU014,Uncommon
thousTzaangor,SILVER_3,10,upgDmgU019,Uncommon
thousTzaangor,SILVER_3,6,upgHpU009,Uncommon
thousTzaangor,GOLD_1,8,upgArmC003,Common
thousTzaangor,GOLD_1,12,upgArmC013,Common
thousTzaangor,GOLD_1,6,upgDmgC005,Common
thousTzaangor,GOLD_1,6,upgDmgC008,Common
thousTzaangor,GOLD_1,4,upgDmgC012,Common
thousTzaangor,GOLD_1,2,upgDmgC013,Common
thousTzaangor,GOLD_1,8,upgDmgC014,Common
thousTzaangor,GOLD_1,10,upgHpC013,Common
thousTzaangor,GOLD_1,4,upgHpC016,Common
thousTzaangor,GOLD_1,5,upgArmE010,Epic
thousTzaangor,GOLD_1,5,upgDmgE010,Epic
thousTzaangor,GOLD_1,1,upgHpL109,Legendary
thousTzaangor,GOLD_1,9,upgArmR029,Rare
thousTzaangor,GOLD_1,9,upgDmgR029,Rare
thousTzaangor,GOLD_1,15,upgArmU009,Uncommon
thousTzaangor,GOLD_1,10,upgDmgU011,Uncommon
thousTzaangor,GOLD_1,10,upgDmgU019,Uncommon
thousTzaangor,GOLD_1,10,upgHpU012,Uncommon
thousTzaangor,GOLD_1,5,upgHpU016,Uncommon
thousTzaangor,GOLD_2,8,upgArmC003,Common
thousTzaangor,GOLD_2,12,upgArmC005,Common
thousTzaangor,GOLD_2,3,upgArmC007,Common
thousTzaangor,GOLD_2,4,upgArmC013,Common
thousTzaangor,GOLD_2,12,upgDmgC003,Common
thousTzaangor,GOLD_2,4,upgHpC008,Common
thousTzaangor,GOLD_2,9,upgHpC010,Common
thousTzaangor,GOLD_2,6,upgHpC013,Common
thousTzaangor,GOLD_2,3,upgArmE008,Epic
thousTzaangor,GOLD_2,7,upgDmgE003,Epic
thousTzaangor,GOLD_2,5,upgHpE012,Epic
thousTzaangor,GOLD_2,1,upgDmgL001,Legendary
thousTzaangor,GOLD_2,18,upgArmR029,Rare
thousTzaangor,GOLD_2,7,upgDmgR003,Rare
thousTzaangor,GOLD_2,12,upgDmgR005,Rare
thousTzaangor,GOLD_2,10,upgHpR008,Rare
thousTzaangor,GOLD_2,18,upgHpR029,Rare
thousTzaangor,GOLD_2,12,upgArmU006,Uncommon
thousTzaangor,GOLD_2,5,upgArmU007,Uncommon
thousTzaangor,GOLD_2,5,upgArmU009,Uncommon
thousTzaangor,GOLD_2,10,upgDmgU009,Uncommon
thousTzaangor,GOLD_2,6,upgHpU009,Uncommon
thousTzaangor,GOLD_2,10,upgHpU012,Uncommon
thousTzaangor,GOLD_3,8,upgArmC003,Common
thousTzaangor,GOLD_3,12,upgArmC007,Common
thousTzaangor,GOLD_3,12,upgDmgC012,Common
thousTzaangor,GOLD_3,24,upgDmgC014,Common
thousTzaangor,GOLD_3,4,upgHpC008,Common
thousTzaangor,GOLD_3,18,upgHpC010,Common
thousTzaangor,GOLD_3,4,upgHpC013,Common
thousTzaangor,GOLD_3,6,upgHpC017,Common
thousTzaangor,GOLD_3,6,upgDmgE010,Epic
thousTzaangor,GOLD_3,5,upgHpE015,Epic
thousTzaangor,GOLD_3,9,upgHpL109,Legendary
thousTzaangor,GOLD_3,18,upgArmR029,Rare
thousTzaangor,GOLD_3,18,upgDmgR029,Rare
thousTzaangor,GOLD_3,10,upgHpR008,Rare
thousTzaangor,GOLD_3,20,upgArmU007,Uncommon
thousTzaangor,GOLD_3,30,upgDmgU019,Uncommon
thousTzaangor,GOLD_3,8,upgHpU009,Uncommon
thousTzaangor,GOLD_3,10,upgHpU012,Uncommon
thousTzaangor,GOLD_3,5,upgHpU017,Uncommon
thousTzaangor,DIAMOND_1,12,upgArmC005,Common
thousTzaangor,DIAMOND_1,4,upgArmC011,Common
thousTzaangor,DIAMOND_1,12,upgArmC013,Common
thousTzaangor,DIAMOND_1,12,upgDmgC003,Common
thousTzaangor,DIAMOND_1,6,upgDmgC005,Common
thousTzaangor,DIAMOND_1,6,upgDmgC008,Common
thousTzaangor,DIAMOND_1,2,upgDmgC013,Common
thousTzaangor,DIAMOND_1,2,upgDmgC015,Common
thousTzaangor,DIAMOND_1,6,upgHpC010,Common
thousTzaangor,DIAMOND_1,6,upgHpC013,Common
thousTzaangor,DIAMOND_1,4,upgHpC016,Common
thousTzaangor,DIAMOND_1,5,upgArmE010,Epic
thousTzaangor,DIAMOND_1,7,upgDmgE003,Epic
thousTzaangor,DIAMOND_1,11,upgDmgE010,Epic
thousTzaangor,DIAMOND_1,18,upgHpL109,Legendary
thousTzaangor,DIAMOND_1,7,upgDmgR003,Rare
thousTzaangor,DIAMOND_1,15,upgHpR008,Rare
thousTzaangor,DIAMOND_1,18,upgHpR029,Rare
thousTzaangor,DIAMOND_1,15,upgArmU009,Uncommon
thousTzaangor,DIAMOND_1,5,upgArmU014,Uncommon
thousTzaangor,DIAMOND_1,10,upgDmgU009,Uncommon
thousTzaangor,DIAMOND_1,10,upgDmgU011,Uncommon
thousTzaangor,DIAMOND_1,6,upgHpU009,Uncommon
thousTzaangor,DIAMOND_1,5,upgHpU016,Uncommon
thousTzaangor,DIAMOND_2,12,upgArmC004,Common
thousTzaangor,DIAMOND_2,12,upgArmC005,Common
thousTzaangor,DIAMOND_2,4,upgArmC011,Common
thousTzaangor,DIAMOND_2,12,upgDmgC001,Common
thousTzaangor,DIAMOND_2,12,upgDmgC003,Common
thousTzaangor,DIAMOND_2,2,upgDmgC015,Common
thousTzaangor,DIAMOND_2,12,upgHpC017,Common
thousTzaangor,DIAMOND_2,7,upgDmgE003,Epic
thousTzaangor,DIAMOND_2,12,upgDmgE010,Epic
thousTzaangor,DIAMOND_2,3,upgHpE015,Epic
thousTzaangor,DIAMOND_2,5,upgHpE017,Epic
thousTzaangor,DIAMOND_2,27,upgHpL109,Legendary
thousTzaangor,DIAMOND_2,7,upgDmgR003,Rare
thousTzaangor,DIAMOND_2,9,upgHpR008,Rare
thousTzaangor,DIAMOND_2,12,upgHpR019,Rare
thousTzaangor,DIAMOND_2,10,upgArmU002,Uncommon
thousTzaangor,DIAMOND_2,5,upgArmU014,Uncommon
thousTzaangor,DIAMOND_2,12,upgDmgU004,Uncommon
thousTzaangor,DIAMOND_2,10,upgDmgU009,Uncommon
thousTzaangor,DIAMOND_2,10,upgHpU017,Uncommon
thousTzaangor,DIAMOND_3,12,upgArmC005,Common
thousTzaangor,DIAMOND_3,4,upgArmC011,Common
thousTzaangor,DIAMOND_3,2,upgDmgC015,Common
thousTzaangor,DIAMOND_3,6,upgHpC017,Common
thousTzaangor,DIAMOND_3,8,upgArmE008,Epic
thousTzaangor,DIAMOND_3,20,upgDmgE010,Epic
thousTzaangor,DIAMOND_3,8,upgHpE017,Epic
thousTzaangor,DIAMOND_3,8,upgArmL001,Legendary
thousTzaangor,DIAMOND_3,16,upgArmL202,Legendary
thousTzaangor,DIAMOND_3,8,upgDmgL001,Legendary
thousTzaangor,DIAMOND_3,16,upgDmgL202,Legendary
thousTzaangor,DIAMOND_3,27,upgHpL109,Legendary
thousTzaangor,DIAMOND_3,9,upgHpR008,Rare
thousTzaangor,DIAMOND_3,5,upgArmU014,Uncommon
thousTzaangor,DIAMOND_3,5,upgHpU017,Uncommon
thousTzaangor,ADAMANTINE_1,8,upgArmC012,Common
thousTzaangor,ADAMANTINE_1,12,upgArmC013,Common
thousTzaangor,ADAMANTINE_1,4,upgDmgC007,Common
thousTzaangor,ADAMANTINE_1,6,upgHpC013,Common
thousTzaangor,ADAMANTINE_1,6,upgHpC017,Common
thousTzaangor,ADAMANTINE_1,8,upgArmE008,Epic
thousTzaangor,ADAMANTINE_1,5,upgArmE010,Epic
thousTzaangor,ADAMANTINE_1,14,upgDmgE010,Epic
thousTzaangor,ADAMANTINE_1,7,upgDmgE011,Epic
thousTzaangor,ADAMANTINE_1,8,upgHpE017,Epic
thousTzaangor,ADAMANTINE_1,8,upgArmL001,Legendary
thousTzaangor,ADAMANTINE_1,16,upgArmL202,Legendary
thousTzaangor,ADAMANTINE_1,3,upgArmL203,Legendary
